상호명_가상,사업단_가상,조직명_가상,그룹분류,보장성NCEV_가상,가동5만_가상,가동20만_가상,실수금률_가상,장기위험손해율_가상,장기1차년도손해율_가상,장기2차년도손해율_가상,유지율_4_가상,유지율_7_가상,유지율_13_가상,유지율_25_37_가상
상호_1411,사업단_0,조직_46,2그룹,556.506839027978,7.428033864673331,2.4042009909843145,61.3296377248247,67.11846775898472,75.99684093125902,107.84747671017752,92.9578844149941,83.40427402416886,52.09790069887195,104.32349200631381
상호_1412,사업단_6,조직_11,2그룹,1193.138717103374,9.909085723025346,5.733498636173579,92.56800043674507,71.27776008245007,13.706800740044761,76.624565740139,94.43747164331384,105.86075970506897,98.17147453450121,149.39479513945884
상호_1413,사업단_2,조직_22,2그룹,1098.164901703624,9.90926171205933,5.889105064605465,105.81923239013422,56.22956116774982,25.8765406518473,43.487184723263645,96.09766861852957,96.14695394593397,90.54518483755672,137.50628720832984
상호_1414,사업단_2,조직_22,2그룹,947.0126563079825,13.454271653872414,4.891675627944003,107.11999268514484,75.42151539006142,22.539170472963878,94.67691466293378,100.7618996319894,90.05275364388582,82.28079240391355,160.7320951087624
상호_1415,사업단_9,조직_51,2그룹,705.613260717644,3.450551524476156,4.409907259728622,68.82094158182986,73.04432046678058,78.42352157744088,86.97332397639676,96.19293102627044,113.26760440660819,90.14585424006748,143.8203975337361
상호_1416,사업단_0,조직_46,2그룹,712.2927944755105,8.473232403993551,4.04875584271743,81.22793588280965,250.21406928395257,272.3191526156097,126.30959549954396,93.31003532248323,116.84562291169195,104.40294040886558,-17.563972577305332
상호_1417,사업단_8,조직_74,2그룹,601.9927893547451,5.070303316063572,4.4427527426609785,76.58206023123107,99.75516131346231,27.72028710776412,76.21938059941834,98.36452888819598,99.6946574276042,68.84623700747518,131.9752446566553
상호_1437,사업단_4,조직_28,2그룹,1470.8559057907494,6.288053626300258,5.306621205084726,92.27592189544366,77.41836252917844,14.4793964364564,76.86262433604358,96.23216792027023,88.28613099950809,89.01794297898753,156.97380507893445
상호_1410,사업단_4,조직_28,2그룹,873.5416942350244,4.980344453674349,6.006866527995232,85.8689430251641,13.77817646163336,17.67129935156767,-17.164506368696397,90.84470832560382,83.6017645914891,94.8860168674959,138.42859320866748
상호_1438,사업단_7,조직_59,2그룹,1573.3761714122559,12.924268579822536,7.815164828779302,110.25122085719326,58.88617456263391,54.076211992997905,68.19152551145592,89.62711844337093,103.19655358106209,76.62630707444235,111.181321878595
상호_1449,사업단_5,조직_45,2그룹,957.9792565119952,9.992042607628514,8.301812302783432,86.70182292325427,102.99026646200365,4.9416157469445,46.173318395384506,92.98073586754045,94.50059399349354,80.3075151217417,156.42307710551
상호_1461,사업단_6,조직_6,2그룹,435.50984312878734,4.927959500985346,5.08467357908774,106.38445897167412,40.954940731556434,17.214961302310705,27.455920971306465,89.15158618562802,89.5254988080072,98.49135587806302,110.13503420177138
상호_1462,사업단_1,조직_71,2그룹,739.2996064253865,16.178169292508233,1.491375889096378,94.5417252247926,92.89093519878816,60.29244299347978,117.04757306252971,91.29103138115047,91.81671930481055,92.78689051929386,118.4896827552399
상호_1463,사업단_8,조직_72,2그룹,385.4582063526335,8.144988017393521,3.5124815344586993,103.70666772669672,75.91822974633145,1.7456125856874953,38.45325417523442,97.14140744842611,96.93504069127458,93.59570175541802,163.86134150970304
상호_1464,사업단_3,조직_53,2그룹,703.1705846988513,10.309382282636363,6.167960613644388,97.79418435686658,57.32275903641777,9.098330734796146,40.567120532343665,94.89958167692976,94.99616231666167,89.63291160350713,146.46003261927353
상호_1465,사업단_10,조직_60,2그룹,918.7250673387762,6.240849303066104,1.8440826751993362,96.50947431196653,111.48527981454016,30.560281775954195,153.8141194700279,102.52529038345911,87.81336659619602,90.50644771700865,141.92597403099955
상호_1466,사업단_11,조직_85,2그룹,734.0416720314076,10.243508006370945,4.649003815585675,101.82019785499482,36.534929567548176,23.243488666471514,25.46011072459088,95.48742303173796,77.94749090782334,54.08624778556945,144.3507700218473
상호_1467,사업단_0,조직_13,2그룹,1339.4189353921456,5.21161317791716,3.7219458128109455,97.30575719264418,111.5504449017442,27.884471852341377,47.697310333692926,92.68266276190218,91.93497071156553,87.83003998174159,154.35430204677533
상호_1468,사업단_2,조직_22,2그룹,780.7492801302499,16.239873195273137,5.780027570483136,87.96949640273496,111.80410035952549,59.22386517999999,96.68899305548396,88.31135887103181,95.99540318062463,69.62238509220771,152.54069276096484
상호_1469,사업단_3,조직_53,2그룹,926.7413254740331,8.73606394802794,3.151477713972203,109.43446953541817,132.4919038057083,136.30142265096072,81.40095303500743,97.16776657440013,71.99982026398649,89.098920963431,132.30933381072177
상호_1470,사업단_6,조직_82,2그룹,229.55162907070223,4.879818106722562,2.884562707264443,93.01715627200727,108.1312455078319,58.299643070067205,9.510977645378038,89.63881579948861,104.12248847320872,103.50374072742684,181.43623879946887
상호_1471,사업단_3,조직_8,2그룹,812.797596180334,13.909831239708303,5.703694690590201,69.20205306197111,83.08104694427378,31.004776903321883,83.65923024594606,102.9292098651789,90.34777490089391,76.89843746092505,163.6789753665865
상호_1472,사업단_2,조직_1,2그룹,684.7441688015582,10.58048425178584,5.846702821387277,98.78910547023821,103.68414114161118,25.02734415932276,74.49909635790934,91.71672016056475,91.83348972351975,99.91032840855758,133.4294836716723
상호_1473,사업단_7,조직_41,2그룹,681.6014211990434,7.6490085896484725,3.4666127002826705,96.23753046033048,116.26343490887818,78.53546840766974,147.16778226109926,110.74522486184252,99.13320464338581,69.35775315051312,151.38465544703487
상호_1474,사업단_8,조직_68,2그룹,586.6491320167075,6.155110012381341,5.6870513148442505,106.26299617373314,44.38520517739804,5.959777850431696,65.14316758827273,92.49202272024112,79.19898710434931,64.18451790444377,47.14049074354503
상호_1475,사업단_2,조직_37,2그룹,1082.479081424797,11.371345227489748,3.98723059232044,92.38604099042144,102.05260169639752,12.20479920595066,32.95366609237492,93.71215131088609,88.48711293034582,88.39991231420164,153.2045932420896
상호_1460,사업단_0,조직_20,2그룹,886.8188324245441,7.814871734947782,4.074263023045556,116.65530877710458,20.75665968290905,6.36014121512305,42.135361038471316,111.11705518638678,98.9074942831744,-3.5525189712311533,-11.869953534260366
상호_1459,사업단_1,조직_56,2그룹,902.8207323626648,10.74914156817654,5.15299977705573,68.85950320899745,143.7127928260574,63.095325085353636,191.4353412092716,94.9058228065664,101.51339400987467,92.7783998786824,137.7552316395203
상호_1458,사업단_1,조직_14,2그룹,678.5836487530687,14.217358033898645,3.7736534644240676,105.91428723396136,93.34046346038393,47.51638030049899,77.75758652562112,103.93449477186518,95.8390618911251,80.81745364946364,144.8639901884938
상호_1457,사업단_1,조직_56,2그룹,828.9418714290513,11.066985869686286,5.609990349313606,102.9751823353002,97.77415176413481,10.650290214764771,69.21355833700964,125.64094720908759,93.86982310602711,93.87434989039268,149.06428146390522
상호_1441,사업단_1,조직_67,2그룹,698.9916770142108,15.9185991371133,4.8123469108000725,94.37351067947259,87.00931253793465,50.53927280051036,96.95774198941571,97.17478477315525,89.50340867826081,94.56340565657658,172.60648201252184
상호_1442,사업단_5,조직_64,2그룹,1257.1381711759777,5.3301672396280555,6.262379194955919,94.46149238463119,48.01493153753857,11.46761427555684,91.52330293203534,108.50289025726208,94.62065132079368,86.1372625484262,146.75456752199003
상호_1443,사업단_0,조직_0,2그룹,740.6895933746019,9.540107033436486,6.101095870545427,90.72094936818024,118.04417896510226,29.13587701245492,92.0981326548812,101.03894279671005,95.55773841166155,92.67282438028819,120.91021085894013
상호_1444,사업단_7,조직_58,2그룹,410.30716329295205,8.466914626137214,3.047535004881109,97.25296698619482,51.80755144921807,23.333204242684733,87.86628879033859,100.32242772893727,95.9648874566489,86.55345876539975,91.32736641320915
상호_1445,사업단_6,조직_54,2그룹,779.8986590825963,5.29435631703815,2.636471229568631,99.25403444652049,63.9061645122286,22.366688985001232,60.34726794022659,88.1167545745856,99.63388128080518,90.5249584852802,107.97753584753228
상호_1446,사업단_7,조직_23,2그룹,821.1315367617354,12.764259351929304,4.7971362625895475,88.3986993960689,100.98142074819623,17.534483173656664,125.3264336837114,107.716162529311,97.75249694854993,93.44281232297803,150.4697096900186
상호_1447,사업단_4,조직_25,2그룹,742.7165183169851,15.397159295847914,5.275593067439517,93.10785565880151,109.02187181055898,37.26191036247096,54.85049586564101,101.73494339106158,96.3643009709397,94.13689946460839,129.10000880678285
상호_1440,사업단_8,조직_73,2그룹,772.1125677191995,9.452955239371681,3.827576072469321,96.09559045087069,106.85024701393434,15.085125881408622,124.4424773955541,102.00603395840946,90.50123347957182,90.46456090013884,160.00574720119226
상호_1448,사업단_9,조직_78,2그룹,341.2310051270258,6.2733959727996185,3.443514304046133,47.04824046011887,52.69765041316525,42.523109479062036,26.724477602452673,96.62974561347927,107.10799291220953,3.9296892334636233,74.96011710675423
상호_1450,사업단_10,조직_30,2그룹,958.1996490670624,13.323647148134086,4.91674976595766,99.27105187592208,67.50001744237284,25.657445486170026,94.38101856907753,100.27265618602344,100.8517153828062,100.78018749392137,131.61972675222148
상호_1451,사업단_0,조직_17,2그룹,1319.0115927741988,9.954649374831254,3.053418779529267,104.42591467538111,43.9006495899512,8.675184250733153,96.98837407729434,100.83321625915478,107.55287191967862,96.18308049089403,5.584304257486313
상호_1452,사업단_2,조직_1,2그룹,936.5966515914178,7.7095857646228305,4.187449333958804,88.38081853179744,73.8122147696995,11.060242209082533,175.6746960858169,100.39017491423057,103.89807656884041,63.221104504192255,123.77831116723934
상호_1453,사업단_3,조직_29,2그룹,629.4180760099716,8.351619368374733,4.224914264597189,111.4155264091871,106.74309021066405,78.94050890661448,118.10554979225593,87.2022880945284,101.74221908215189,85.9447308733359,154.9903345430074
상호_1454,사업단_5,조직_4,2그룹,667.4971064686447,8.556032212406087,5.647367662001284,88.47577331483282,154.38177009263057,68.32828977428179,52.188029681990635,91.48737464939863,80.80334106830395,99.11675707102158,148.07057881530267
상호_1455,사업단_7,조직_59,2그룹,887.7793505685763,7.824037801241901,3.212108017985834,95.30327132237716,160.58518936049765,79.56463145228236,222.95147428222344,82.46302831343036,101.07872604470276,96.75993083726091,151.50876482235086
상호_1456,사업단_0,조직_33,2그룹,1261.3269608256096,12.956345125284592,6.346424635688749,99.08173369076182,64.45624504233358,83.61788292530487,39.685600410486146,83.82238089297815,76.02040047908525,98.4043072690587,150.8935753739052
상호_1864,사업단_0,조직_20,2그룹,1135.4351169148656,10.163918176237049,2.9011432154292116,110.84534898633808,80.02985883758521,9.538840179527657,45.58814673585581,87.57202435033544,110.74983316285224,83.03199385476282,166.6639456563004
상호_1555,사업단_1,조직_26,2그룹,868.6212192206219,6.975468117183253,4.368301382317648,103.78353096235624,79.16426391608913,-0.3907473106136887,43.80338122257603,99.8465036972622,112.60565094123785,91.81268592227512,143.56014815031344
상호_1865,사업단_6,조직_66,2그룹,875.8016698160231,14.013580784385862,3.871093688774669,88.1908098023862,93.39034726326074,51.70547318820859,76.0052023624886,73.78675409261571,92.83111129983999,79.60712120990897,151.89544746199766
상호_2177,사업단_9,조직_62,2그룹,759.507018820772,6.016264882489855,3.107176092076059,87.8542592724607,40.365534498619006,54.649572228024056,62.7566634731537,101.27664647880324,98.0503426878583,102.57166683125809,179.5771272157096
상호_2277,사업단_4,조직_25,2그룹,657.5761395904078,12.159555199179795,5.243465525279535,106.98669999568699,93.83849742643027,17.659691321574506,89.23552977996677,91.92777520845193,109.95418209628701,107.87142064903776,140.41656797542487
상호_2278,사업단_4,조직_25,2그룹,780.4748883693964,6.435336740567011,5.85526973360933,81.89601652451061,78.20049798056887,31.056511182219204,44.57741141495502,104.31864210743451,75.98354858263052,94.87486011495827,137.44287886459105
상호_2279,사업단_4,조직_18,2그룹,1184.8319307516956,10.584472499271179,3.5505006834695867,99.70785326625206,115.68943472806033,19.73187473920538,72.8529429965372,104.35585876355877,95.49865206315815,91.66297628161853,145.35150238611308
상호_2280,사업단_7,조직_10,2그룹,709.3237509903586,8.806899991234278,2.6420049127693286,92.73955368118826,54.14073736624265,49.29654863006191,87.41219426203759,105.2403953363929,92.59345049483612,83.01690102534776,174.24796127362478
상호_2281,사업단_10,조직_40,2그룹,641.5836147175826,11.109863375161883,5.160976516653767,98.59665099509908,88.59926134142424,34.77378219961025,103.61443484316318,103.52579834005398,92.29502263243764,105.2126420254542,112.07486373882915
상호_2282,사업단_5,조직_45,2그룹,823.9059593064444,14.145617181166571,3.219028736681187,91.10631154375702,74.33065028674278,40.110838935283155,46.88333416749604,105.40759016782015,89.85508705101779,82.32302207504488,110.88958882099375
상호_2283,사업단_8,조직_74,2그룹,774.246343799446,9.638775782537369,2.953322343340469,58.42543017573749,88.85446080026169,25.179308716473347,112.83948327798234,108.40378702383288,103.59543814576473,89.76693072615844,187.4849997619381
상호_2284,사업단_5,조직_70,2그룹,1016.2824307506312,12.45119823912898,4.64476787219052,99.02149542804013,120.41232561059336,17.972263977677333,120.76988971467237,89.83232131543988,77.95672371440435,92.99151359489828,124.35883027337793
상호_2285,사업단_1,조직_56,2그룹,496.2871265690765,7.538558827975485,4.456921517952064,106.5745912600081,97.28244253034354,4.957234474266794,126.60106459613684,82.54114107438123,97.74434391932658,94.76275741089901,120.21745702756442
상호_2286,사업단_5,조직_45,2그룹,749.055089601416,7.448371216890262,2.685742127567184,93.66713690544802,78.55651163179542,35.606233959571995,177.4853573182838,106.68240524892711,107.99259415144004,98.61388972225468,150.73873401029397
상호_2287,사업단_4,조직_18,2그룹,1036.030912705145,3.5230757806903346,2.1177125013137537,91.16556769736938,36.64436318595392,8.679752513374332,16.915355113399507,93.55284946655294,95.87575785726308,98.22425029084918,102.8637286350318
상호_2288,사업단_6,조직_82,2그룹,896.7633316604622,9.393222512301257,3.3653558310335203,77.57286876355118,326.6808712988498,13.706659586003395,78.95875921032871,79.59294540536085,95.81886366802483,104.02385885589028,204.48709210024714
상호_2289,사업단_9,조직_39,2그룹,663.9662223893197,9.75618294022179,3.055018141251132,87.76475750354724,89.17049369834153,51.66529080575674,135.58267035826722,100.41374050879284,100.58634690873318,101.93405833328502,160.36207464874525
상호_2290,사업단_6,조직_6,2그룹,761.9317316570838,10.199752800066836,6.114205554913285,95.28114022488722,86.58710637906437,13.494321827702008,129.24670029286003,116.58198120635993,78.04567693732824,76.4262498598372,116.43234006951803
상호_2291,사업단_5,조직_19,2그룹,513.334490660673,3.3828029463229523,2.6798819917640166,81.58908267436344,66.42316312910464,17.9633682223636,43.24667506141576,100.34006588678736,98.92093988406737,87.37190717490854,166.11097033639254
상호_2276,사업단_2,조직_35,2그룹,1011.9547274085123,11.932981558566764,5.1980664912302625,105.02535602255358,53.75878305725224,38.675968538159594,52.956048661890094,98.2759311517135,106.45491262634081,87.2334794453968,114.92351350057844
상호_2275,사업단_8,조직_76,2그룹,613.717801625423,4.635306897722554,2.3840364501292846,73.18265540463057,47.32955701711713,6.45124888031735,26.31115602710065,93.76691665844754,98.33213162995754,103.06066462343685,150.01903796076428
상호_2274,사업단_5,조직_64,2그룹,875.1903983434853,8.353165590511722,3.4800431005209362,86.68449976882992,78.32346474133931,44.69548672431213,51.67569682632208,89.41294750880294,99.01720669565945,86.54337731686434,143.58231003201115
상호_2273,사업단_4,조직_12,2그룹,378.8608740616361,7.845232703768394,2.0593914180510358,110.68587646216626,140.59169385710018,167.13923587153934,284.10413073226886,115.18016223631776,108.30935516701157,92.76697878696112,133.18267431796983
상호_2257,사업단_0,조직_44,2그룹,976.0281912303714,4.872375390855748,5.134123809863219,97.12936445902649,142.6346067369034,22.460491143198762,78.48721207832918,94.42297459584461,83.97973975117185,93.74564005359599,162.2106313998179
상호_2258,사업단_5,조직_19,2그룹,612.9565982532864,4.18993520420718,5.8925136628261,87.8519256977261,67.22484334292353,29.18572551463631,104.51057246617597,100.68471527194058,92.32874748952831,80.19388825820711,159.24342946966303
상호_2259,사업단_4,조직_18,2그룹,710.753271647059,9.384987667470737,4.807703226082042,105.69828796759214,63.1411857788004,14.961103544309744,37.63393887587612,83.80997554569936,94.24158802877368,72.67353753097166,131.0510609632099
상호_2260,사업단_3,조직_38,2그룹,605.9195258105501,7.140294332983446,4.302907221957999,108.1298377623338,122.28189935276794,28.721962678710018,40.87784536331773,90.29685106881759,89.64911973092237,90.89292601176899,165.0186073176294
상호_2261,사업단_1,조직_57,2그룹,1168.7897261185276,11.188969283821818,7.5257726298080945,96.95138252560132,86.36998924426823,9.632485171408357,112.37539158002434,91.51977692206161,94.24216281604726,85.87511970237364,208.2708209735653
상호_2262,사업단_0,조직_0,2그룹,656.4485653598623,15.800258534626796,2.466786921103931,119.2150258856407,97.70629337418592,62.06450573364771,240.21304875746253,109.51350416973395,89.8005401349351,92.7258473412143,145.35734008313037
상호_2263,사업단_0,조직_0,2그룹,699.1503502070111,5.491699502980928,3.444598879379404,78.29164013569527,116.78546868785344,22.988679276787884,13.294847916030818,93.74594685927065,89.37498728047831,81.27378780118177,165.8682218003171
상호_2256,사업단_9,조직_39,2그룹,454.5819952299282,8.442390119539171,5.477855676388514,105.36645106666195,102.6887058930584,23.392553849479665,77.78677874567907,82.93784831570476,89.57047338808155,76.13285548722956,138.9430456225657
상호_2264,사업단_7,조직_52,2그룹,1153.6743040121817,9.3620703029524,5.2884642685345895,94.04751656451631,66.20067281415434,3.665536720757335,98.15816393368651,104.9638520835537,100.46941845292008,85.72861250438925,191.97490100174275
상호_2266,사업단_1,조직_26,2그룹,817.0762648027544,6.444673363670084,3.6933120755151325,88.13368291254383,95.92528489059262,65.45618084815747,83.94700117857195,76.96423585167403,86.98803646068474,77.26356780962296,118.29987307330612
상호_2267,사업단_4,조직_28,2그룹,811.7322099286733,3.9241251534334154,4.287833859807464,70.31503842525521,106.61292080843722,18.443481781748556,173.84581072009058,90.78497551929202,109.80789487121612,87.47690449823536,94.34835798224421
상호_2268,사업단_6,조직_66,2그룹,1267.8649151894942,8.057574835085036,7.249164887912173,90.38484507466254,67.17730424423566,3.728496819700049,18.489114790425777,98.54749439261764,101.04933685006661,104.45050044653382,194.54253870562584
상호_2269,사업단_0,조직_0,2그룹,942.0332567745205,13.147487182008755,4.441806218579506,102.0602511584267,79.38349925659321,125.74401638883603,40.1050149612035,101.5322914079772,93.85604853691565,79.02946030277955,110.99179609887473
상호_2270,사업단_0,조직_20,2그룹,882.3106570329489,3.956177230329208,3.6529788657652627,91.3414432322462,57.446220563004275,21.85837290398327,128.57262687916642,107.041257412927,112.20380467944935,89.04249566111501,152.66313261549448
상호_2271,사업단_1,조직_3,2그룹,730.2855474000105,11.583961220591181,4.480852167056061,85.28603816978776,104.10961100085474,14.225656897048982,206.94451577365163,104.0240958080556,81.17384242919593,90.03899674303302,153.72616461230288
상호_2272,사업단_5,조직_4,2그룹,978.9385004651718,12.596355282991237,2.273308997806717,81.62599816935281,114.75984365835039,131.08242656682992,65.76573643465409,96.25976100840572,105.16473228559299,102.30546934537428,147.35468680898336
상호_2292,사업단_2,조직_50,2그룹,165.4772784043152,8.615160905863476,3.8340357352522907,115.36246289631347,84.90661206443868,9.418476391316235,68.38685799731194,98.09800916231066,98.23976723455405,88.5948474218913,137.01186886111947
상호_2265,사업단_1,조직_14,2그룹,670.5664858770458,7.890526648025568,2.929512240486214,71.60518603335832,30.94412324299013,20.34346170549344,36.657017455282904,86.40995527041377,109.4692476819473,-6.243921800022585,-10.865428838333735
상호_2293,사업단_9,조직_62,2그룹,898.0371528506288,9.698032431480305,5.483836907107066,102.7799515442778,36.09771238949355,9.243083727042595,64.84686453115027,108.9064557067235,92.46052791731033,-4.146012322351708,185.09319973713954
상호_2304,사업단_4,조직_12,2그룹,822.9712163992558,15.680072548605914,4.506569986981004,95.00918582021767,104.57967858114904,143.0716582286391,109.39699988017958,93.7273019646743,75.33354750549854,88.05577245774165,132.7275142458821
상호_2316,사업단_3,조직_16,2그룹,1194.6888943157028,10.429455613464228,2.796664696605884,98.78274026615256,34.41027012517462,51.25617831799717,21.17013466708538,83.83531866798901,79.8016335539213,98.51739555257008,177.7137290276093
상호_2317,사업단_2,조직_37,2그룹,821.1027919157507,8.471856602839239,6.751445783318753,101.66470282800138,44.38100120869325,22.784104692257376,46.39586299101602,97.82564348679648,72.12250860469369,93.21960297706988,149.46858964708846
상호_2318,사업단_4,조직_18,2그룹,880.2002718977333,11.473535560036904,5.050652937232184,74.11159797786871,153.784603265141,51.0633313012632,241.99898814809308,89.34718715750373,102.27389421649836,82.64046883407914,142.2952964919803
상호_2319,사업단_2,조직_37,2그룹,752.5382814729826,11.54201029617314,6.23994358066106,113.24765807537311,80.9764271089744,10.077145870033082,62.82840659161705,81.6789577361736,86.29378009428456,98.7881166574652,167.0349267925411
상호_2320,사업단_2,조직_22,2그룹,1085.8550452059696,5.51631149210128,4.671364731369259,99.565222426144,77.35470592001975,55.58317345419659,34.219921534391524,102.32092455025028,83.52617891796174,100.65104415043355,155.74280397214173
상호_2321,사업단_3,조직_29,2그룹,478.61674301687145,9.066403823980071,6.687892518673215,104.00929569743452,114.11000205932883,46.97872231843719,92.71250566345435,116.61567300148991,95.59100314335338,86.9544651914105,117.54527283136498
상호_2322,사업단_7,조직_10,2그룹,264.5795540742326,12.367993687958295,1.8473999370016683,100.31743696689304,51.7205673354221,62.55668506707101,98.56997128389044,110.29345091886391,91.88408640986586,91.71848420529177,127.71269345352904
상호_2323,사업단_1,조직_3,2그룹,581.4192406754307,13.467367945195654,5.841824966999879,95.39610264220559,111.39792422781811,28.84681277574776,354.6362887193831,101.3412239476879,86.18431895754189,101.77751459063057,144.89014618254203
상호_2324,사업단_0,조직_17,2그룹,777.0207098878242,5.468214757434965,2.1045602353605957,92.7144609411569,25.979486940863502,8.742352556086683,18.52273193996769,95.72774339941816,88.28256217141804,86.51662270681294,140.9982783467981
상호_2325,사업단_0,조직_44,2그룹,850.3284814338673,14.344105113714177,6.138768974923867,83.10244907909922,116.80584528030121,31.119624491618367,46.8599835592665,95.48627744490898,112.95304052444828,97.20417037521806,170.49819291637402
상호_2326,사업단_1,조직_56,2그룹,764.4089664603123,5.087427650786052,2.917529304429253,95.09177223968872,99.89661031236018,31.843640625610337,112.3305371415037,101.79839009478329,104.53051760589835,94.95960035708855,153.73888438206072
상호_2327,사업단_11,조직_83,2그룹,749.9181267565649,5.1186430362156194,4.655298978854411,90.29632985634797,53.01080835293164,22.932649213707634,25.159685046779277,105.28967467835596,103.62862598406366,86.34536070541655,172.25199969368262
상호_2328,사업단_1,조직_3,2그룹,732.4163838703456,10.198716491604813,5.412016484673781,98.92052946127916,119.32235783774443,46.99601463873871,151.53855661257384,100.56620217278818,79.69024794206504,93.10915511181328,125.41437734250677
상호_2329,사업단_7,조직_58,2그룹,496.6581678965649,15.489559914519623,2.0679667296428823,96.92615876928254,88.55787406843604,49.4712078697562,107.31522713985758,94.3181517166619,81.2963458977174,87.83865557639656,120.9459373448071
상호_2330,사업단_3,조직_29,2그룹,664.8185251941636,13.510528224817111,3.1883843496376225,85.46515935290388,73.35634413680884,2.945753346921515,64.48306506100313,94.65827954869013,94.29668470303294,94.80084093491493,154.8161040781991
상호_2315,사업단_1,조직_14,2그룹,742.3886675729074,6.792524527004767,6.6162737305166,105.98503885616826,123.18501370116458,29.771625966980768,96.86140324882773,123.78624306190922,99.45518592869882,83.54874325918733,124.66117332025729
상호_2314,사업단_10,조직_30,2그룹,784.4648275556583,4.069744953680112,3.542132812353561,87.29258663762346,107.35912411617696,19.096749408274643,83.36485585605152,91.93029142701273,117.36577540762605,86.83884435322928,136.08100298786078
상호_2313,사업단_4,조직_49,2그룹,947.6917995918878,10.418795696124102,5.455779342479536,107.10982600173054,72.50967836130087,7.364931953603663,26.650821931007854,99.90525304650988,91.86653604132127,86.5714106955352,154.65282132968406
상호_2312,사업단_0,조직_13,2그룹,809.3368491115313,12.967699323608853,4.097726512315938,59.96244019988289,156.824789570737,17.736208417737153,76.50508766796968,96.62958039344883,89.82653087603876,69.0343554972017,98.33770484038712
상호_2296,사업단_9,조직_39,2그룹,762.5140126934872,12.40040227782333,3.478083489311169,86.61344722325661,143.44164505744732,48.99384467118364,204.31113478827655,94.5522050359383,98.05418819794032,112.40848152667736,152.66958481560357
상호_2297,사업단_9,조직_51,2그룹,733.5489557872372,8.05126655212641,2.9042981272906707,95.78054373575343,84.6011948633047,2.586264268103969,18.38408347062776,98.92563570855856,89.19939237995762,114.33990115888378,156.60165299872827
상호_2298,사업단_6,조직_11,2그룹,662.7990187623309,10.58886014050605,3.882799196520044,102.6686412146637,104.78744765196859,79.23846296638987,4.132455822900617,108.72754513894773,96.29790657075874,86.63650732596811,155.58333813383592
상호_2299,사업단_1,조직_14,2그룹,460.75817965596036,8.478082105399803,0.44816551597632537,106.55629646827614,120.27157736122028,47.66057422550214,60.21330149468615,102.39065831884984,98.5993073078901,102.8971382254118,161.95760283621956
상호_2300,사업단_3,조직_8,2그룹,682.1201200903052,8.365711343441763,3.8117946800379308,100.57224633914242,119.39826425631834,12.996475797986502,96.02791610537432,92.18668037289405,84.8825237707745,84.17304752662413,173.28494124688797
상호_2301,사업단_9,조직_15,2그룹,650.0555652661857,5.257141019262545,2.5337482504540416,103.20154981536528,59.51004543432043,26.87732587315947,195.24664389155396,110.80611056052783,103.45422313828729,103.74793333400542,142.5030688464334
상호_2302,사업단_0,조직_46,2그룹,861.9686069967987,10.680804050328085,6.349392065681613,91.46482596148265,101.33140226962149,28.004709626034945,88.3626928026306,90.04776145026875,102.0277394809141,97.68763795319302,145.69753791761343
상호_2295,사업단_3,조직_61,2그룹,509.64456537791517,6.107128568364272,4.0644987440889,108.05117543244346,32.8307033228528,31.412684367682328,17.987150081642113,87.24931630920378,106.99443503775228,119.81666324646504,211.0632882783
상호_2303,사업단_6,조직_47,2그룹,907.0158514152504,6.473907689676713,1.1471744004815667,107.50367788381449,75.03580857429489,23.688593736315386,115.65315095592061,103.68086307695842,106.51447690612542,94.05764528524017,156.21486344634351
상호_2305,사업단_3,조직_24,2그룹,729.9602635757518,8.349247822296936,4.78878626807771,98.27313590199698,46.16311218274841,7.715485459527976,55.01353370257815,97.25769655079782,81.5243709604468,80.99327348152755,103.07945413779433
상호_2306,사업단_9,조직_63,2그룹,788.6088978178711,11.782430169137815,2.2616407431561174,98.71886412046808,87.62108224786078,13.493054433803904,110.0006812205745,99.02303166979338,98.96459576632816,84.78941401779447,133.02417583893163
상호_2307,사업단_2,조직_37,2그룹,694.3632539995103,16.448641267324028,1.7627017401966674,106.3419824607924,80.73308767513014,65.7970883796058,72.00918232621261,97.32870722169068,94.68415666862981,68.45605091755081,136.2115551041517
상호_2308,사업단_10,조직_2,2그룹,957.3025803181107,9.372794638254211,3.6130059761137066,95.14301171556748,63.062700321510434,6.562924917986605,30.182346110871507,91.12591745446255,100.90563862083542,76.20452005209509,147.24788440122143
상호_2309,사업단_3,조직_9,2그룹,576.1174155101144,7.835173065939484,2.3496739604506685,94.52196544312116,73.49220171612305,20.470172796720064,51.4265978155625,83.15237722938282,92.51458303633522,89.58564345974776,145.79171378182212
상호_2310,사업단_6,조직_6,2그룹,750.1395478438018,2.479503560066802,4.397727687806459,111.406826513469,43.75684485562042,28.785418102260948,45.017334923693724,103.1493613580144,105.97425544667925,95.42022894943679,146.59409410510472
상호_2311,사업단_0,조직_20,2그룹,917.0361197163475,7.018112280549268,5.362098917847251,92.2520320595868,60.4892147074817,33.90473025672606,62.247425152739886,107.5506394675975,100.76128478631271,91.97170678940327,136.2451777972383
상호_2294,사업단_5,조직_45,2그룹,439.84872601622703,6.68175026753043,3.706346099215658,71.02303594379379,144.20226630335821,3.849652532043864,146.90679480745965,91.79014233208417,87.97952908966626,88.58725948556597,178.110658130899
